edad,codigopostal,tipovivienda,dependientes,estadocivil,genero,claveactividad,nivelacademico,telefono,ingreso,egreso,tipoprestamo,tasanormal,tasamoratoria,monto,avales,creditostrabajados,bien,montogarantia,finalidad,remesas,plazo,estatuscuenta
37,70330,2,0,2,1,2411015,4,1,0,0,12,48,48,20000,0,5,1,0,1,1,6,3
46,70330,2,0,2,1,2319011,4,1,0,0,2,42,42,15000,0,15,1,0,2,1,6,3
48,70330,2,4,2,1,232017,4,1,0,0,3,18,18,5000,0,16,5,1,2,1,4,2
42,70330,2,0,2,1,2411015,4,1,0,1,13,42,42,30000,0,13,1,0,1,1,6,3
48,70330,2,0,2,2,2411015,4,1,0,0,12,48,48,20000,0,1,1,0,1,1,6,3
28,70330,4,2,5,1,2319011,6,1,0,1,12,48,48,10000,0,11,1,0,1,1,8,2
19,70330,4,2,4,1,2319011,7,1,0,0,12,48,48,15000,1,0,1,0,1,1,6,3
46,70330,2,2,2,1,2319011,4,1,0,0,2,42,42,12000,0,19,1,0,2,1,7,2
52,70330,2,4,2,1,6999900,6,1,0,0,12,48,48,5000,0,2,1,0,1,1,10,2
45,70330,2,0,4,2,8944098,5,1,0,0,1,48,48,15000,0,0,1,0,2,1,6,3
40,70330,2,10,2,1,6999900,6,1,1,1,1,48,48,10000,0,0,1,0,2,1,6,3
58,70330,2,0,4,1,6999900,4,1,1,3,13,42,42,15000,0,13,1,0,1,1,8,2
59,70350,2,0,5,1,6999900,4,1,0,2,1,48,48,30000,0,6,1,0,2,1,7,3
54,70330,2,0,2,1,6999900,4,1,1,0,1,48,48,15000,0,6,1,0,2,1,6,3
58,70230,2,4,2,2,100008,4,1,0,0,4,24,24,4500,0,14,1,0,2,1,5,2
59,70330,2,0,2,1,6999900,4,1,0,1,2,42,42,7000,0,27,1,0,2,1,5,2
48,70330,2,4,2,1,232017,4,1,0,0,2,42,42,6000,0,16,1,0,2,1,6,2
49,70330,2,6,2,1,6999900,4,1,1,0,1,48,48,13000,0,12,1,0,2,1,6,3
27,70330,2,4,2,1,2411015,6,1,0,0,13,42,42,10000,0,8,1,0,1,1,6,2
56,70330,2,0,2,1,2319011,4,1,0,0,12,48,48,5000,0,3,1,0,1,1,10,3
56,70230,2,0,2,2,100008,6,1,4,2,4,24,24,5000,0,24,1,0,2,1,5,2
50,70340,2,1,3,1,8949888,4,1,2,0,2,42,42,15000,0,21,1,0,2,1,11,3
54,70330,2,0,2,1,2319011,4,1,0,0,12,48,48,12000,0,4,1,0,1,1,11,3
38,70330,2,2,2,1,6131023,4,1,5,4,1,48,48,24000,1,14,1,0,2,1,6,3
45,70330,2,2,4,1,6999900,4,1,4,3,12,48,48,20000,0,9,1,0,1,1,11,3
55,70330,2,0,2,2,2411015,4,1,2,3,12,48,48,20000,0,9,1,0,1,1,6,3
40,70334,2,6,2,1,2000008,6,1,0,7,13,42,42,40000,0,15,1,0,1,1,5,2
30,70330,2,2,2,2,2319011,7,1,0,0,12,48,48,6000,0,4,1,0,1,1,6,2
54,70330,2,0,2,1,2000008,4,1,0,0,13,42,42,8000,0,20,1,0,1,1,5,2
40,70330,2,0,5,1,6999900,4,1,0,0,12,48,48,10000,0,4,1,0,1,1,6,2
55,70330,2,0,2,1,6999900,7,1,1,0,1,48,48,20000,0,1,1,0,2,1,6,3
58,70330,2,0,2,1,6999900,4,1,9,0,1,48,48,15000,0,15,1,0,2,1,6,2
58,70330,2,4,2,1,2411015,4,1,0,0,12,48,48,18000,0,12,1,0,1,1,6,3
54,70330,2,0,2,2,2319011,6,1,0,1,1,48,48,15000,0,2,1,0,2,1,5,3
25,70330,4,3,2,2,9311044,5,1,0,0,4,24,24,15000,0,4,1,0,2,1,11,3
59,70330,2,4,2,1,2411015,4,1,0,1,13,42,42,10000,0,10,1,0,1,1,6,3
44,70330,2,2,2,1,2319011,6,1,0,0,12,48,48,20000,1,0,1,0,1,1,6,3
26,70343,4,2,2,1,2319011,7,1,9,0,1,48,48,7000,0,9,1,0,2,1,11,3
52,70330,2,0,2,1,6131023,6,1,0,2,12,48,48,20000,0,1,1,0,1,1,6,3
32,70330,2,6,2,1,2411015,4,1,0,0,13,42,42,15000,0,6,1,0,1,1,6,3
28,70330,4,4,2,1,2411015,5,1,0,1,1,48,48,10000,0,2,1,0,2,1,10,3
51,70330,2,0,2,1,2411015,4,1,0,0,12,48,48,10000,0,4,1,0,1,1,6,3
59,70330,2,2,2,2,149907,7,1,6,0,4,24,24,5000,0,15,1,0,2,1,5,3
31,70330,4,2,2,1,6999900,4,1,0,0,2,42,42,14000,0,8,1,0,2,1,2,3
55,70330,2,0,2,1,2319011,4,1,0,0,1,48,48,6000,0,15,1,0,2,1,10,3
49,70330,2,0,2,1,6999900,4,1,0,0,4,24,24,3000,0,8,1,0,2,1,6,2
30,70340,4,0,4,1,9999999,4,1,0,0,1,48,48,12000,0,2,1,0,2,1,6,3
38,70330,2,4,2,1,2411015,7,1,0,3,12,48,48,8000,0,12,1,0,1,1,8,3
45,70330,4,4,5,1,9411998,2,1,0,0,1,48,48,10000,0,4,1,0,2,1,6,3
44,70340,2,2,4,1,232017,7,1,9,0,13,42,42,20000,0,1,1,0,1,1,6,3
47,70330,2,1,2,1,2319011,4,1,1,1,2,42,42,25000,0,5,1,0,2,1,11,3
52,70330,2,0,4,1,6999900,4,1,0,4,2,42,42,15000,0,15,1,0,2,1,11,3
59,70330,2,0,3,1,6132055,4,1,0,1,12,48,48,6000,0,8,1,0,1,1,5,2
52,70341,2,1,2,2,9506009,7,1,1,0,1,48,48,15000,0,2,1,0,2,1,6,3
45,70330,4,0,5,1,9311044,2,1,2,0,3,18,18,5000,0,15,5,1,2,1,1,2
51,70330,2,2,2,2,7129902,4,1,0,3,1,48,48,20000,0,6,1,0,2,1,6,3
33,70330,2,2,2,2,8949903,7,1,0,0,1,48,48,13000,1,1,1,0,2,1,6,3
34,70330,2,2,2,2,7129902,6,1,2,0,1,48,48,15000,0,4,1,0,2,1,6,3
30,70330,4,0,5,1,9311044,5,1,1,0,1,48,48,15000,0,6,1,0,2,1,6,3
55,70330,2,1,2,1,2411015,4,1,3,2,13,42,42,35000,0,21,1,0,1,1,6,3
35,70330,4,4,2,1,6999900,7,1,0,3,1,48,48,10000,1,4,1,0,2,1,4,3
43,70334,2,2,2,2,6513015,7,1,0,0,1,48,48,11000,0,7,1,0,2,1,10,3
37,70330,4,0,4,1,2319011,2,1,0,0,12,48,48,5000,1,4,1,0,1,1,5,3
44,70330,4,4,4,2,6126032,6,1,9,7,5,36,36,80000,2,0,1,1,1,1,6,3
35,70330,2,0,4,2,2411015,6,1,0,0,2,42,42,15000,0,14,1,0,2,1,7,3
43,70330,2,0,2,1,2411015,4,1,0,0,1,48,48,10000,0,3,1,0,2,1,11,3
30,70330,2,4,2,1,2411015,7,1,2,3,13,42,42,30000,0,12,1,0,1,1,6,3
53,70330,2,0,2,1,6999900,4,1,0,3,13,42,42,5000,0,18,1,0,1,1,6,3
39,70330,4,6,2,1,6999900,6,1,0,1,3,18,18,13000,0,9,5,1,2,1,5,3
58,70330,2,0,2,1,6999900,4,1,0,3,13,42,42,25000,0,12,1,0,1,1,6,3
26,70330,2,3,4,1,2319011,7,1,0,1,12,48,48,20000,1,3,1,0,1,1,11,3
56,70330,2,0,2,1,2319011,6,1,0,0,1,48,48,10000,0,5,1,0,2,1,3,2
42,70330,2,0,2,1,2411015,6,1,0,0,12,48,48,5000,0,6,1,0,1,1,10,3
30,70340,2,6,2,2,4111027,7,1,0,0,1,48,48,20000,1,0,1,0,2,1,6,3
56,70230,2,0,2,2,100008,6,1,4,2,4,24,24,5000,0,24,1,0,2,1,5,3
34,70330,2,4,2,1,2411015,7,1,0,0,1,48,48,15000,0,2,1,0,2,1,10,3
64,70330,2,0,5,2,6999900,5,1,0,3,13,42,42,10000,0,17,1,0,1,1,7,3
60,70330,2,0,2,1,6999900,4,1,2,1,1,48,48,24000,0,5,1,0,2,1,10,3
48,70330,2,4,2,1,232017,4,1,0,0,2,42,42,25000,0,16,1,0,2,1,6,3
42,70330,2,6,2,1,6999900,6,1,2,1,3,18,18,5000,0,17,5,1,2,1,5,3
51,70330,2,1,2,1,2411015,4,1,0,1,12,48,48,20000,0,3,1,0,1,1,6,3
34,70330,2,2,5,1,6211023,7,1,5,4,13,42,42,40000,0,16,1,0,1,1,6,3
40,70330,2,6,2,1,6131023,7,1,0,3,13,42,42,25000,0,17,1,0,1,1,9,3
45,70330,2,2,2,1,6999900,4,1,0,0,12,48,48,6000,0,0,1,0,1,1,10,3
42,70341,2,4,2,2,6999900,7,1,2,1,1,48,48,20000,1,0,1,0,2,1,6,3
52,70330,2,2,2,1,2411015,4,1,0,1,12,48,48,10000,0,8,1,0,1,1,6,3
45,70330,2,0,2,2,4111936,7,1,0,0,1,48,48,20000,0,1,1,0,2,1,11,3
59,70330,2,0,2,1,2319011,4,1,0,2,12,48,48,20000,0,2,1,0,1,1,5,3
52,70330,2,0,2,1,6999900,6,1,0,1,13,42,42,10000,0,11,1,0,1,1,11,3
55,70330,2,1,2,2,4100004,4,1,0,0,1,48,48,20000,0,5,1,0,2,1,11,3
39,70330,2,0,2,2,3341039,6,1,0,0,12,48,48,20000,0,4,1,0,1,1,6,3
34,70330,2,6,2,1,6999900,6,1,1,2,12,48,48,20000,0,6,1,0,1,1,5,3
53,70330,2,2,2,2,4111936,4,1,0,0,12,48,48,5000,0,6,1,0,1,1,6,3
49,70330,2,0,5,1,6999900,4,1,0,0,1,48,48,15000,0,14,1,0,2,1,6,3
40,70334,2,6,2,1,2000008,6,1,0,7,13,42,42,40000,0,15,1,0,1,1,4,3
25,70330,4,4,2,1,2411015,4,1,0,0,12,48,48,10000,1,0,1,0,1,1,6,3
33,70330,2,4,2,1,2411015,4,1,0,0,1,48,48,6000,0,3,1,0,2,1,11,3
33,70330,2,4,2,1,2319011,6,1,0,0,12,48,48,10000,0,2,1,0,1,1,11,3
46,70330,4,0,4,2,4199908,7,1,0,0,1,48,48,15000,0,3,1,0,2,1,11,3
22,70330,4,2,2,1,6200000,5,1,1,3,12,48,48,20000,0,3,1,0,1,1,11,3
60,70330,2,4,2,2,7129902,6,1,0,3,1,48,48,24000,1,0,1,0,2,1,11,3
52,70330,2,4,2,1,6999900,6,1,0,0,1,48,48,15000,0,2,1,0,2,1,5,3
58,70230,2,4,2,2,100008,4,1,0,0,4,24,24,5000,0,14,1,0,2,1,5,3
39,70330,2,4,2,1,2000008,4,1,0,2,12,48,48,15000,0,12,1,0,1,1,6,3
38,70330,2,4,2,1,2319011,6,1,0,0,12,48,48,10000,0,8,1,0,1,1,6,3
35,70330,2,4,2,1,8944098,6,1,0,0,1,48,48,6000,0,2,1,0,2,1,5,3
51,70330,2,0,2,1,2319011,4,1,0,0,13,42,42,10000,0,23,1,0,1,1,11,3
58,70330,2,0,4,1,6999900,4,1,1,3,13,42,42,20000,0,13,1,0,1,1,5,3
59,70330,2,0,2,1,6999900,4,1,0,1,1,48,48,7000,0,27,1,0,2,1,5,3
24,70330,4,4,2,1,2411015,4,1,0,0,12,48,48,10000,0,2,1,0,1,1,11,3
40,70330,2,0,2,1,2411015,7,1,0,1,2,42,42,6000,0,12,1,0,2,1,10,3
20,70330,4,2,2,1,8944098,7,1,9,0,1,48,48,22000,1,1,1,0,2,1,11,3
57,70330,2,0,2,1,6999900,4,1,0,0,13,42,42,15000,0,5,1,0,1,1,11,3
47,70330,2,4,5,1,6999900,6,1,0,1,1,48,48,9000,1,6,1,0,2,1,2,3
39,70330,2,2,2,1,6999900,6,1,0,1,1,48,48,15000,0,1,1,0,2,1,6,3
52,70330,2,0,2,1,2411015,4,1,0,0,13,42,42,10000,0,21,1,0,1,1,5,3
55,70330,2,0,2,1,2319011,4,1,0,0,13,42,42,15000,0,15,1,0,1,1,6,3
44,70330,2,5,2,1,2319011,6,1,0,1,2,42,42,6000,0,13,1,0,2,1,6,3
50,70330,2,0,2,2,2411015,6,1,0,0,12,48,48,20000,1,0,1,0,1,1,5,3
46,70350,2,2,5,1,2411023,7,1,0,0,1,48,48,10000,0,0,1,0,2,1,6,3
60,70330,3,0,2,1,6999900,4,1,0,1,1,48,48,4000,1,0,1,0,2,1,5,3
28,70340,4,2,2,1,6999900,5,1,4,3,12,48,48,20000,0,3,1,0,1,1,6,3
53,70330,2,0,2,1,2319011,4,1,0,0,1,48,48,6000,0,2,1,0,2,1,6,3
51,70330,2,0,4,2,9506009,6,1,2,0,1,48,48,10000,0,0,1,0,2,1,11,3
34,70330,4,0,2,1,6999900,6,1,1,1,12,48,48,10000,0,3,1,0,1,1,11,3
56,70330,2,0,2,1,2319011,4,1,0,0,2,42,42,15000,0,13,1,0,2,1,5,3
26,70330,4,4,2,1,2319011,5,1,0,1,1,48,48,13000,0,1,1,0,2,1,11,3
46,70330,2,0,2,2,100008,6,1,0,0,1,48,48,15000,0,0,1,0,2,1,6,3
36,70330,2,2,2,1,6999900,7,1,2,2,1,48,48,12000,1,5,1,0,2,1,6,3
22,70330,2,2,2,2,2411015,6,1,0,0,1,48,48,4000,0,3,1,0,2,1,4,3
46,70330,2,2,2,1,2319011,4,1,0,0,13,42,42,15000,0,19,1,0,1,1,8,3
26,70330,4,4,2,2,8123052,5,1,0,1,4,24,24,4500,0,0,1,0,2,1,5,3
57,70330,2,0,2,1,6131023,4,1,0,1,13,42,42,10000,0,9,1,0,1,1,5,3
41,70330,2,4,2,1,2411015,4,1,0,0,12,48,48,15000,0,4,1,0,1,1,11,3
45,70725,2,1,2,2,9999999,4,1,3,0,3,18,18,30000,0,4,5,3,2,1,1,2
42,70735,2,8,2,1,232017,6,1,1,2,1,48,48,6000,1,8,1,0,2,1,1,2
48,70735,2,6,3,1,9999999,6,1,9,1,2,42,42,12000,1,9,1,0,2,1,1,2
30,70725,2,5,4,2,2093011,5,1,7,6,1,48,48,20000,1,13,1,0,2,1,1,2
51,70725,2,2,2,1,6999900,6,1,1,1,1,48,48,8000,1,8,1,0,2,1,1,2
46,70735,2,0,2,1,6999900,6,1,3,3,1,48,48,15000,1,9,1,0,2,1,1,2
29,70735,4,4,2,1,9999999,5,1,0,0,1,48,48,10000,1,2,1,0,2,2,1,2
50,70725,2,1,2,1,9999999,6,1,1,0,1,48,48,10000,1,3,1,0,2,1,1,2
57,70735,2,0,2,1,6131023,6,1,9,0,2,42,42,10000,1,10,1,0,2,1,1,2
46,70725,2,0,2,1,6999900,4,1,4,3,1,48,48,10000,1,4,1,0,2,1,1,2
28,70725,2,1,2,2,9999999,7,1,3,0,1,48,48,10000,1,4,1,0,2,1,1,2
55,70735,2,2,2,1,9999999,6,1,1,2,3,18,18,4000,0,16,5,1,2,2,1,2
56,70760,2,2,2,1,9999999,6,1,3,3,6,24,24,15000,1,11,1,1,2,1,1,2
58,70735,2,1,5,2,9999999,7,1,9,2,2,42,42,12000,1,10,1,0,2,1,1,2
35,70725,2,2,2,1,9999999,5,1,0,1,1,48,48,10000,1,7,1,0,2,1,1,2
53,70735,2,0,2,1,6999900,6,1,3,3,2,42,42,15000,0,19,1,0,2,1,1,2
27,70735,2,0,5,2,2093011,6,1,0,2,1,48,48,12000,1,4,1,0,2,1,1,2
40,70725,2,4,2,1,9411998,6,1,0,2,1,48,48,12000,1,11,1,0,2,1,1,2
53,70725,2,8,2,2,9999999,6,1,3,3,1,48,48,14000,1,3,1,0,2,1,1,2
40,70735,2,5,2,2,6131023,6,1,9,4,1,48,48,15000,1,8,1,0,2,1,1,2
40,70735,2,5,2,1,6124010,6,1,5,6,9,18,18,100000,1,10,1,1,1,1,1,2
57,70735,2,0,2,1,8949888,6,1,1,1,1,48,48,10000,1,11,1,0,2,1,1,2
37,70750,2,6,2,1,9999999,2,1,2,2,6,24,24,60000,1,17,1,1,2,1,1,2
55,70735,2,1,4,1,8944098,2,1,1,0,9,18,18,72000,1,6,1,1,1,1,1,2
47,70735,2,1,2,1,9999999,6,1,0,0,1,48,48,10000,1,5,1,0,2,1,1,2
37,70735,2,8,2,1,232017,6,1,0,0,2,42,42,11000,1,16,1,0,2,1,1,2
53,70725,2,3,2,2,9999999,6,1,3,1,1,48,48,20000,2,5,1,0,2,1,1,2
51,70735,2,2,2,1,9999999,6,1,3,3,2,42,42,10000,1,10,1,0,2,1,1,2
28,70735,2,1,2,2,9999999,5,1,1,0,1,48,48,24000,1,3,1,0,2,1,1,2
45,70725,2,9,4,2,9999999,6,1,9,1,6,24,24,15000,1,11,1,0,2,1,1,2
55,70735,2,2,2,1,9999999,6,1,1,2,3,18,18,5000,0,16,5,1,2,2,1,2
52,70725,2,1,2,2,9999999,6,1,9,5,2,42,42,25000,1,7,1,0,2,1,1,2
45,70725,2,6,2,2,9999999,7,1,0,0,2,42,42,15000,1,11,1,0,2,1,1,2
35,70298,2,9,2,2,3516038,7,1,4,5,5,36,36,100000,2,2,1,1,2,1,1,2
36,70735,2,4,2,1,232017,7,1,3,2,2,42,42,15000,1,15,1,0,2,1,1,2
57,70735,2,0,2,1,232017,6,1,2,1,2,42,42,20000,1,16,1,0,2,1,1,2
36,70735,2,4,2,1,6131023,5,1,4,4,1,48,48,45000,1,5,1,1,2,1,1,2
43,70725,2,7,2,2,9999999,6,1,4,3,2,42,42,10000,1,12,1,0,2,1,1,2
57,70735,2,1,1,1,9999999,6,1,1,0,1,48,48,10000,1,8,1,0,2,1,1,2
57,70735,2,1,2,1,9999999,6,1,1,0,1,48,48,8000,1,13,1,0,2,1,1,2
40,70298,2,7,2,2,9999999,7,1,8,8,5,36,36,300000,2,1,1,1,2,1,1,2
37,70298,2,5,4,2,9999999,5,1,0,0,5,36,36,250000,2,1,1,1,2,1,1,2
39,70735,4,6,2,1,8933013,5,1,1,1,6,24,24,100000,2,7,1,1,2,1,1,2
48,70705,2,6,2,2,9999999,6,1,0,0,3,18,18,6000,0,4,5,1,2,1,1,2
40,70735,2,2,2,1,6999900,6,1,3,3,6,24,24,10000,0,22,1,0,2,1,1,2
57,70725,2,4,2,1,9999999,6,1,4,3,2,42,42,10000,0,12,1,0,2,1,1,2
54,70725,2,4,2,2,9999999,6,1,5,3,2,42,42,10000,0,13,1,0,2,1,1,2
46,70725,2,3,2,2,9999999,7,1,1,1,9,18,18,73000,1,8,1,1,1,1,1,2
45,70735,2,3,2,2,9999999,6,1,0,0,1,48,48,8000,1,4,1,0,2,1,1,2
40,70298,2,1,2,2,9999999,6,1,5,5,5,36,36,60000,2,3,1,1,2,1,1,2
34,70735,2,6,2,2,9999999,7,1,3,1,9,18,18,73000,1,4,1,1,1,1,1,2
49,70735,2,7,2,2,219908,6,1,7,7,1,48,48,25000,1,4,1,0,2,1,1,2
52,70735,2,0,2,1,2071017,6,1,1,1,1,48,48,10000,1,5,1,0,2,1,1,2
41,70725,2,4,2,1,9999999,7,1,9,0,2,42,42,8000,0,12,1,0,2,1,1,2
41,70735,2,5,2,1,9999999,6,1,9,7,1,48,48,10000,0,8,1,0,2,1,1,2
35,70725,2,7,2,2,9999999,7,1,0,0,1,48,48,10000,0,7,1,0,2,1,1,2
47,70725,2,4,2,1,9999999,4,1,2,2,1,48,48,10000,1,9,1,0,2,1,1,2
60,70735,2,2,3,1,9999999,7,1,8,8,1,48,48,30000,1,4,1,0,2,1,1,2
45,70725,2,6,2,2,9999999,7,1,3,3,7,72,72,10000,0,13,1,0,2,1,1,2
57,70735,2,2,2,2,9999999,6,1,1,0,5,36,36,55000,1,5,1,1,2,1,1,2
45,70735,2,2,2,1,219908,6,1,9,0,6,24,24,7000,1,20,1,0,2,1,1,2
40,70735,2,2,2,1,6999900,6,1,3,3,6,24,24,25000,0,22,1,0,2,1,1,2
42,70735,2,1,2,1,6999900,7,1,7,6,1,48,48,17000,1,10,1,0,2,1,1,2
40,70735,2,2,5,1,219908,6,1,5,1,1,48,48,10000,1,5,1,0,2,1,1,2
33,70735,2,0,5,2,9999999,5,1,9,3,6,24,24,70000,1,15,1,1,2,1,1,2
50,70725,2,1,2,2,9999999,7,1,5,6,1,48,48,10000,1,6,1,0,2,1,1,2
44,70298,2,1,4,1,9999999,6,1,9,0,1,48,48,30000,2,13,1,0,2,1,1,2
45,70735,2,6,2,1,9999999,6,1,3,4,2,42,42,20000,1,14,1,0,2,1,1,2
52,70725,2,3,2,1,6999900,6,1,9,1,2,42,42,10000,0,19,1,0,2,1,1,2
57,70735,2,0,2,1,6131023,6,1,9,0,2,42,42,13000,1,10,1,0,2,1,1,2
42,70735,2,8,2,2,9999999,7,1,3,3,6,24,24,55000,1,13,1,1,2,1,1,2
57,70735,2,2,5,2,9999999,6,1,0,0,2,42,42,35000,2,12,1,0,2,1,1,2
39,70735,2,8,2,1,9999999,6,1,2,0,2,42,42,10000,0,11,1,0,2,1,1,2
50,70725,2,1,2,1,9999999,6,1,1,0,1,48,48,15000,1,3,1,0,2,1,1,2
51,70725,2,2,2,1,6999900,6,1,1,1,1,48,48,10000,1,8,1,0,2,1,1,2
60,70735,2,3,2,2,9999999,4,1,9,2,6,24,24,100000,0,11,1,1,2,1,1,2
35,70725,2,2,2,1,9999999,5,1,0,1,1,48,48,10000,1,7,1,0,2,1,1,2
48,70735,2,3,4,1,9999999,6,1,0,1,2,42,42,6000,1,13,1,0,2,1,1,2
36,70735,2,4,2,1,6131023,5,1,4,4,1,48,48,24000,1,5,1,0,2,1,1,2
35,70735,2,6,2,1,7121015,6,1,9,7,1,48,48,20000,1,6,1,0,2,1,1,2
42,70735,2,4,2,1,6999900,7,1,6,6,2,42,42,10000,1,10,1,0,2,1,1,2
37,70750,2,6,2,1,9999999,2,1,2,2,6,24,24,20000,0,17,1,0,2,1,1,2
45,70735,2,2,2,1,219908,6,1,9,0,6,24,24,10000,1,20,1,0,2,1,1,2
58,70735,2,3,2,1,6999900,6,1,9,0,1,48,48,40000,1,3,1,1,2,1,1,2
43,70725,2,7,2,2,9999999,6,1,4,3,2,42,42,10000,1,12,1,0,2,1,1,2
44,70735,2,9,2,2,9999999,6,1,2,2,9,18,18,74000,1,2,1,1,1,1,1,2
41,70735,2,5,2,1,9999999,6,1,9,7,1,48,48,20000,1,8,1,0,2,1,1,2
30,70725,2,5,4,2,2093011,5,1,7,6,9,18,18,75000,1,13,1,1,1,1,1,2
40,70735,2,5,2,2,6131023,6,1,9,4,2,42,42,20000,1,8,1,0,2,1,1,2
57,70735,2,0,2,1,232017,6,1,2,1,2,42,42,24000,1,16,1,0,2,1,1,2
45,70725,2,5,2,2,4111936,6,1,2,0,1,48,48,10000,0,4,1,0,2,1,1,2
53,70735,2,1,2,2,4199908,6,1,1,0,1,48,48,8000,1,6,1,0,2,1,1,2
32,70735,2,6,2,1,6131023,5,1,5,5,1,48,48,10000,0,10,1,0,2,1,1,2
32,70725,2,4,2,1,8944098,7,1,0,0,1,48,48,10000,1,2,1,0,2,1,1,2
60,70705,2,1,2,2,9999999,6,1,0,0,1,48,48,10000,1,7,1,0,2,1,1,2
39,70298,2,3,2,1,9999999,5,1,2,4,5,36,36,100000,2,1,1,1,2,1,1,2
60,70735,2,2,2,2,9999999,6,1,0,0,3,18,18,4000,0,3,5,0,2,1,1,2
36,70735,2,4,2,1,6131023,5,1,4,4,1,48,48,50000,1,5,1,1,2,1,1,2
45,70725,2,9,4,2,9999999,6,1,9,1,6,24,24,15000,1,11,1,0,2,1,1,2
36,70735,2,4,2,1,232017,7,1,3,2,6,24,24,20000,1,15,1,0,2,1,1,2
39,70705,2,5,4,1,9999999,7,1,9,2,1,48,48,15000,0,3,1,0,2,1,1,2
46,70725,2,0,2,1,6999900,4,1,4,3,1,48,48,20000,1,4,1,0,2,1,1,2
57,70725,2,4,2,1,9999999,6,1,4,3,2,42,42,25000,1,12,1,0,2,1,1,2
45,70735,2,2,2,1,219908,6,1,9,0,6,24,24,60000,1,20,1,1,2,1,1,2
31,70735,4,6,2,1,232017,7,1,2,0,1,48,48,6000,0,12,1,0,2,1,1,2
49,70735,2,6,2,2,149907,6,1,9,0,1,48,48,6000,1,5,1,0,2,1,1,2
60,70735,2,2,2,2,9999999,6,1,0,0,3,18,18,4000,0,3,5,0,2,1,1,2
56,70760,2,2,2,1,9999999,6,1,3,3,6,24,24,10000,0,11,1,0,2,1,1,2
50,70725,2,1,2,2,9999999,7,1,5,6,9,18,18,160000,2,6,1,1,1,1,1,2
34,70735,2,7,4,2,2711019,7,1,3,2,1,48,48,12000,0,9,1,0,2,1,1,2
46,70735,2,6,2,2,6999900,6,1,7,7,6,24,24,150000,1,11,1,1,2,1,1,2
28,70725,2,4,2,2,7100001,5,1,3,1,1,48,48,35000,1,6,1,1,2,1,1,2
46,70725,2,2,3,1,9999999,6,1,2,0,6,24,24,7000,0,17,1,0,2,1,1,2
36,70760,2,2,2,1,9999999,4,1,3,3,2,42,42,10000,0,9,1,0,2,1,1,2
57,70735,2,0,2,1,232017,6,1,2,2,1,48,48,40000,1,10,1,1,2,1,1,2
51,70298,2,4,2,2,9999999,6,1,3,2,1,48,48,45000,1,2,1,1,2,1,1,2
28,70298,2,6,2,1,9999999,7,1,4,3,9,18,18,100000,1,2,1,1,1,1,1,2
40,70735,2,4,2,1,6999900,5,1,3,3,1,48,48,15000,0,5,1,0,2,1,1,2
40,70735,2,9,2,2,9999999,7,1,9,0,2,42,42,15000,0,7,1,0,2,1,1,2
27,70735,2,0,5,2,2093011,6,1,0,2,1,48,48,10000,0,4,1,0,2,1,1,2
57,70735,2,1,1,1,9999999,6,1,1,0,1,48,48,9000,0,8,1,0,2,1,1,2
37,70735,2,8,2,1,232017,6,1,0,0,2,42,42,8000,0,16,1,0,2,1,1,2
38,70725,2,6,2,2,9999999,7,1,0,0,1,48,48,7000,0,2,1,0,2,1,1,2
44,70735,2,8,2,1,9999999,6,1,9,3,2,42,42,10000,0,18,1,0,2,1,1,2
50,70735,2,2,2,1,9999999,6,1,3,3,1,48,48,15000,0,5,1,0,2,1,1,2
54,70725,2,4,2,2,9999999,6,1,5,3,2,42,42,10000,0,13,1,0,2,1,1,2
42,70735,2,4,2,1,6999900,7,1,6,6,1,48,48,8000,0,10,1,0,2,1,1,2
39,70735,2,7,2,1,9999999,7,1,9,3,1,48,48,7000,1,4,1,0,2,1,1,2
48,70735,2,6,3,1,9999999,6,1,9,1,2,42,42,8000,0,9,1,0,2,1,1,2
30,70735,2,4,2,1,232017,6,1,3,0,1,48,48,6000,1,3,1,0,2,1,1,2
38,70735,2,7,2,2,9999999,6,1,3,2,5,36,36,55000,2,3,1,1,2,1,1,2
24,70735,3,2,2,1,9999999,5,1,3,3,1,48,48,7500,1,2,1,0,2,1,1,2
58,70760,2,0,2,1,9999999,6,1,1,1,1,48,48,10000,0,11,1,0,2,1,1,2
28,70735,2,7,2,2,8949888,5,1,9,6,9,18,18,154000,1,2,1,1,1,1,1,2
42,70725,2,4,5,1,9999999,5,1,1,1,1,48,48,8000,1,2,1,0,2,1,1,2
57,70735,2,1,2,1,9999999,6,1,1,0,1,48,48,8000,0,13,1,0,2,1,1,2
44,70735,2,5,2,1,9999999,6,1,1,0,2,42,42,10000,0,9,1,0,2,1,1,2
33,70735,2,6,4,2,9999999,5,0,4,2,1,48,48,30000,1,1,1,0,2,1,1,2
24,70735,3,2,2,1,9999999,5,1,3,3,1,48,48,8000,1,2,1,0,2,1,1,2
52,70725,2,1,2,2,9999999,6,1,9,5,2,42,42,15000,0,7,1,0,2,1,1,2
60,70735,2,2,3,1,9999999,7,1,8,8,1,48,48,15000,0,4,1,0,2,1,1,2
56,70735,2,4,4,2,9999999,7,1,2,1,2,42,42,20000,1,8,1,0,2,1,1,2
51,70735,2,2,2,1,9999999,6,1,3,3,2,42,42,10000,0,10,1,0,2,1,1,2
40,70735,2,5,2,1,6124010,6,1,5,6,2,42,42,15000,0,10,1,0,2,1,1,2
